"blocks","inits","wtRange","hids","lrate","beta","outRule","constrainChannel","numChannel","train_length","spawn","numCats","matchHuman","parameterization"
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,3,0,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,3,0,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
3,100,0.5,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,54
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,3,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
2,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,55
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,3,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,2,1,56
3,100,1,6,0.15,10,"linear",FALSE,2,2,0.05,1,0,56
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,1,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,3,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,1,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,1,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,1,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,1,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,1,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,3,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,0,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,2,1,57
2,100,0.5,3,0.6,10,"linear",FALSE,2,2,0.05,3,0,57
